user_id,place_id,rating,food_rating,service_rating,high_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,age,age_group,bmi,bmi_group,segment,segment_label,name,city,state,alcohol,alcohol_clean,smoking_area,dress_code,accessibility,price,price_value,rambience,franchise,area,other_services,concept_family,cuisine_match,payment_match,budget_value,price_at_or_below_budget,budget_price_fit
U1077,135085,2,2,2,1,22.156469,-100.98554,FALSE,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,25,25-34,22.229061933586404,healthy,3,S3: Tech-focused students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1134,135064,2,2,2,1,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,variety,hard-worker,Catholic,student,black,52,medium,1.65,21,18-24,19.100091827364558,healthy,1,S1: Quieter mixed students,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,2,0,above stated budget
U1134,135074,2,2,2,1,22.149654,-100.99861,FALSE,casual drinker,no preference,family,public,single,independent,1991,variety,hard-worker,Catholic,student,black,52,medium,1.65,21,18-24,19.100091827364558,healthy,1,S1: Quieter mixed students,Restaurante la Parroquia Potosina,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1106,135041,1,1,1,0,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,82,45+,22.229061933586404,healthy,2,S2: Mobile social students,Luna Cafe,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1126,135069,0,0,0,0,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,Abondance Restaurante Bar,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | Wine or beer | Familiar,0,1,1,1,matches stated budget
U1106,135032,0,0,0,0,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,82,45+,22.229061933586404,healthy,2,S2: Mobile social students,Cafeteria y Restaurant El Pacifico,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1126,135057,2,2,2,1,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,El Herradero Restaurante and Bar,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1126,132830,0,0,0,0,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,Rincon Huasteco,NA,NA,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,1,1,matches stated budget
U1106,135028,2,1,0,1,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,82,45+,22.229061933586404,healthy,2,S2: Mobile social students,La Virreina,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1126,135040,0,0,0,0,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,Restaurant los Compadres,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1126,135106,2,2,2,1,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,El Rincón de San Francisco,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,only at bar,informal,partially,medium,2,familiar,FALSE,open,none,Medium | price | Wine or beer | Familiar,1,1,1,0,above stated budget
U1126,135052,2,1,1,1,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,La Cantina Restaurante,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,1,1,0,above stated budget
U1126,135041,2,1,1,1,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,Luna Cafe,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1126,135038,1,0,1,0,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,Restaurant la Chalita,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1126,135054,1,2,1,0,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,Restaurante y Pescaderia Tampico,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1126,135108,2,2,1,1,22.15421,-100.942233,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,22,18-24,24.46460160337235,healthy,3,S3: Tech-focused students,Potzocalli,San Luis Potosi,NA,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,1,1,matches stated budget
U1044,134986,2,2,2,1,18.95298,-99.260789,TRUE,social drinker,informal,family,car owner,married,kids,1969,variety,thrifty-protector,Catholic,professional,orange,85,medium,1.73,43,35-44,28.40054796351365,overweight,2,S2: Mobile social students,Restaurant Las Mananitas,Cuernavaca,Morelos,Wine-Beer,Wine or beer,none,formal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,0,2,0,above stated budget
U1124,135054,1,1,1,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,Restaurante y Pescaderia Tampico,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1044,132768,2,2,2,1,18.95298,-99.260789,TRUE,social drinker,informal,family,car owner,married,kids,1969,variety,thrifty-protector,Catholic,professional,orange,85,medium,1.73,43,35-44,28.40054796351365,overweight,2,S2: Mobile social students,Mariscos Tia Licha,cuernavaca,morelos,No_Alcohol_Served,No alcohol,not permitted,casual,partially,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1124,135108,1,1,1,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,Potzocalli,San Luis Potosi,NA,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,1,1,matches stated budget
U1124,135032,1,1,1,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,Cafeteria y Restaurant El Pacifico,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1124,135071,1,0,1,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,Restaurante la Cantina,San Luis Potosi,SLP,Full_Bar,Full bar,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Full bar | Familiar,0,1,1,0,above stated budget
U1124,135070,1,1,1,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,Restaurante 75,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1124,135069,1,1,1,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,Abondance Restaurante Bar,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | Wine or beer | Familiar,0,1,1,1,matches stated budget
U1124,135081,1,1,0,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,El Club,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1124,135057,1,1,1,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,El Herradero Restaurante and Bar,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1124,135039,1,1,1,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,Restaurant de Mariscos de Picon,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,1,1,matches stated budget
U1124,135050,0,1,0,0,22.137072,-100.918865,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,21,18-24,35.41666666666667,obese,1,S1: Quieter mixed students,Restaurante la Estrella de Dima,Soledad,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1018,135043,0,0,0,0,22.190949,-100.917902,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,23,18-24,19.409358296754156,healthy,3,S3: Tech-focused students,pizza clasica,Soledad,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1125,135043,1,1,2,0,22.19204,-100.956935,FALSE,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,22,18-24,20.43816558499767,healthy,3,S3: Tech-focused students,pizza clasica,Soledad,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1125,135081,0,0,2,0,22.19204,-100.956935,FALSE,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,22,18-24,20.43816558499767,healthy,3,S3: Tech-focused students,El Club,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1125,135076,1,1,1,0,22.19204,-100.956935,FALSE,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,22,18-24,20.43816558499767,healthy,3,S3: Tech-focused students,Restaurante Pueblo Bonito,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1018,135082,2,2,2,1,22.190949,-100.917902,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,23,18-24,19.409358296754156,healthy,3,S3: Tech-focused students,la Estrella de Dimas,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1125,135050,2,1,1,1,22.19204,-100.956935,FALSE,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,22,18-24,20.43816558499767,healthy,3,S3: Tech-focused students,Restaurante la Estrella de Dima,Soledad,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1125,135066,1,0,1,0,22.19204,-100.956935,FALSE,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,22,18-24,20.43816558499767,healthy,3,S3: Tech-focused students,Restaurante Guerra,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1125,135032,1,2,1,0,22.19204,-100.956935,FALSE,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,22,18-24,20.43816558499767,healthy,3,S3: Tech-focused students,Cafeteria y Restaurant El Pacifico,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1119,134986,2,2,2,1,18.96479,-99.260017,FALSE,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,20,18-24,24.092970521541954,healthy,3,S3: Tech-focused students,Restaurant Las Mananitas,Cuernavaca,Morelos,Wine-Beer,Wine or beer,none,formal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,0,2,0,above stated budget
U1119,135021,0,0,0,0,18.96479,-99.260017,FALSE,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,20,18-24,24.092970521541954,healthy,3,S3: Tech-focused students,Subway,Cuernavaca,Morelos,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,low,1,familiar,TRUE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1119,135001,2,2,2,1,18.96479,-99.260017,FALSE,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,20,18-24,24.092970521541954,healthy,3,S3: Tech-focused students,Vips,Cuernavaca,Morelos,Wine-Beer,Wine or beer,none,informal,completely,medium,2,familiar,TRUE,closed,none,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1125,135042,1,1,1,0,22.19204,-100.956935,FALSE,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,22,18-24,20.43816558499767,healthy,3,S3: Tech-focused students,Restaurant Oriental Express,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1119,132583,2,2,2,1,18.96479,-99.260017,FALSE,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,20,18-24,24.092970521541954,healthy,3,S3: Tech-focused students,McDonalds Centro,Cuernavaca,Morelos,No_Alcohol_Served,No alcohol,not permitted,informal,partially,low,1,familiar,TRUE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1125,135063,1,2,1,0,22.19204,-100.956935,FALSE,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,22,18-24,20.43816558499767,healthy,3,S3: Tech-focused students,Restaurante Alhondiga,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1119,132768,2,2,2,1,18.96479,-99.260017,FALSE,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,20,18-24,24.092970521541954,healthy,3,S3: Tech-focused students,Mariscos Tia Licha,cuernavaca,morelos,No_Alcohol_Served,No alcohol,not permitted,casual,partially,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
